"UniqueItems href","w2 src","uniqueName","uniqueTypeLine","requirements","colourDefault","explicitMod","mod-value","ndash","explicitMod 2","mod-value 2","ndash 2","KeywordPopups","KeywordPopups href","explicitMod 3","KeywordPopups 2","KeywordPopups href 2","explicitMod 4","mod-value 3","KeywordPopups 3","KeywordPopups href 3","explicitMod 5","mod-value 4","KeywordPopups 4","KeywordPopups href 4","colourDefault 2","ndash 3","KeywordPopups 5","KeywordPopups href 5","mod-value 5","ndash 4","KeywordPopups 6","KeywordPopups href 6","KeywordPopups 7","KeywordPopups href 7","KeywordPopups 8","KeywordPopups href 8","implicitMod","colourDefault 3"
"https://poe2db.tw/us/Horrors_Flight","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/ChokingMists.webp","Horror's Flight","Engraved Bracers","Requires:  ,","Level 65","% increased  Rating","(200300)","—","% increased  Speed","(717)","—","Evasion","https://poe2db.tw/us/Evasion","to","Attack","https://poe2db.tw/us/Attacks","Adds  to   Damage to","+(1323)","Dexterity","https://poe2db.tw/us/Dexterity","Gain 1  when you  a target","(1923)","Chaos","https://poe2db.tw/us/Chaos_Damage","80 Dex","—","Attacks","https://poe2db.tw/us/Attacks","(3137)","—","Fear Incarnate","https://poe2db.tw/us/Fear_Incarnate","Cull","https://poe2db.tw/us/Culling_Strike","","","Grants Skill: Level 15",""
"https://poe2db.tw/us/Painters_Servant","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/PaintersServant.webp","Painter's Servant","Torn Gloves","Requires:","Level 1","% of  as Extra  Damage","(510)","—","% of  as Extra  Damage","(510)","—","Gain","https://poe2db.tw/us/Damage_Gained_as_extra_X","% of  as Extra  Damage","Elemental Damage","https://poe2db.tw/us/Elemental_Damage_Types","% of   to  Damage","(510)","Cold","https://poe2db.tw/us/Cold_Damage","% of   to  Damage","33","Gain","https://poe2db.tw/us/Damage_Gained_as_extra_X","","—","Elemental Damage","https://poe2db.tw/us/Elemental_Damage_Types","33","","Fire","https://poe2db.tw/us/Fire_Damage","Gain","https://poe2db.tw/us/Damage_Gained_as_extra_X","Elemental Damage","https://poe2db.tw/us/Elemental_Damage_Types","",""
"https://poe2db.tw/us/Candlemaker","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Candlemaker.webp","Candlemaker","Sombre Gloves","Requires:  ,","Level 12","% increased","(5080)","—","% increased  Damage","(2040)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% reduced  Damage","Fire","https://poe2db.tw/us/Fire_Damage","% to","(1020)","Cold","https://poe2db.tw/us/Cold_Damage","% to","+(2040)","Fire Resistance","https://poe2db.tw/us/Resistances","17 Int","—","Cold Resistance","https://poe2db.tw/us/Resistances","(-20-10)","—","Flammability","https://poe2db.tw/us/Flammability","Magnitude","https://poe2db.tw/us/Buff_Debuff_Magnitude","","","",""
"https://poe2db.tw/us/Doedres_Tenure","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/EnraptHands.webp","Doedre's Tenure","Stitched Gloves","Requires:  ,","Level 16","to maximum","+(2030)","—","% increased  Damage","100","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% reduced Cast Speed","Spell","https://poe2db.tw/us/Spells","to","(1525)","Intelligence","https://poe2db.tw/us/Intelligence","","+(1015)","","","22 Int","—","","","","","","","","","","","",""
"https://poe2db.tw/us/Kitokos_Current","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/GaruksCurrent.webp","Kitoko's Current","Jewelled Gloves","Requires:  ,","Level 26","% increased","(3050)","—","to","+(1020)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% reduced  and Cast Speed","Dexterity","https://poe2db.tw/us/Dexterity","damage from   to  Buildup","(1015)","Attack","https://poe2db.tw/us/Attacks","","","Lightning","https://poe2db.tw/us/Lightning_Damage","34 Int","—","Hits","https://poe2db.tw/us/Hit_Damage","","","Contributes","https://poe2db.tw/us/Damage_Contributing_to_Ailments","Electrocution","https://poe2db.tw/us/Electrocution","","","",""
"https://poe2db.tw/us/Demon_Stitcher","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/DemonStitcher.webp","Demon Stitcher","Intricate Gloves","Requires:  ,","Level 33","to maximum","+(4060)","—","to maximum Life","+(80120)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased Cast Speed","Sacrifice","https://poe2db.tw/us/Sacrifice","% of maximum Life to gain that much  when you Cast a","(612)","Energy Shield","https://poe2db.tw/us/Energy_Shield","","(515)","Spell","https://poe2db.tw/us/Spells","42 Int","—","","","","—","","","","","","","",""
"https://poe2db.tw/us/Nightscale","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Nightscale.webp","Nightscale","Pauascale Gloves","Requires:  ,","Level 45","% increased","(60100)","—","% increased  Chance","(3050)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","Critical Hit","https://poe2db.tw/us/Critical_Hits","% to","+(1020)","Intelligence","https://poe2db.tw/us/Intelligence","% increased Mana Regeneration Rate if you've dealt a","+(2030)","Cold Resistance","https://poe2db.tw/us/Resistances","56 Int","—","Critical Hit","https://poe2db.tw/us/Critical_Hits","150","—","Recently","https://poe2db.tw/us/Recently","Critical Hit","https://poe2db.tw/us/Critical_Hits","Recently","https://poe2db.tw/us/Recently","",""
"https://poe2db.tw/us/Leopolds_Applause","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/LeopoldsApplause.webp","Leopold's Applause","Embroidered Gloves","Requires:  ,","Level 52","% increased","(60100)","—","to maximum Mana","+(60100)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% increased  found","Rarity of Items","https://poe2db.tw/us/Item_Rarity","Damage  %","(1015)","Penetrates","https://poe2db.tw/us/Resistance_Penetration","Your  can    down to a minimum of -50%","10","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","64 Int","—","Resistances","https://poe2db.tw/us/Resistances","","","Hits","https://poe2db.tw/us/Hit_Damage","Penetrate","https://poe2db.tw/us/Resistance_Penetration","Elemental","https://poe2db.tw/us/Elemental_Damage_Types","",""
"https://poe2db.tw/us/Jarngreipr","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Jarngreipr.webp","Jarngreipr","Ringmail Gauntlets","Requires:  , ,","Level 6","% increased  and","50","—","Adds  to   Damage to","(23)","—","Armour","https://poe2db.tw/us/Armour","to maximum Life","Evasion","https://poe2db.tw/us/Evasion","% increased  Speed","(56)","Physical","https://poe2db.tw/us/Physical_Damage","can satisfy other  Requirements of  Weapons and  Skills","+(3050)","Attacks","https://poe2db.tw/us/Attacks","6 Str","—","Attack","https://poe2db.tw/us/Attacks","(48)","—","Strength","https://poe2db.tw/us/Strength","Attribute","https://poe2db.tw/us/Attributes","Melee","https://poe2db.tw/us/Melee","","6 Dex"
"https://poe2db.tw/us/Aurseize","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Aurseize.webp","Aurseize","Layered Gauntlets","Requires:  , ,","Level 16","% increased  and","(4060)","—","% increased  found","(4050)","—","Armour","https://poe2db.tw/us/Armour","% of maximum Life on Kill","Evasion","https://poe2db.tw/us/Evasion","","2","Rarity of Items","https://poe2db.tw/us/Item_Rarity","","","Lose","https://poe2db.tw/us/Life_Loss","13 Str","","","","","","","","","","","","","13 Dex"
"https://poe2db.tw/us/Deathblow","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Deathblow.webp","Deathblow","Doubled Gauntlets","Requires:  , ,","Level 33","% increased  and","(100150)","—","% increased  Speed","(510)","—","Armour","https://poe2db.tw/us/Armour","Gain  Life per enemy killed","Evasion","https://poe2db.tw/us/Evasion","Gain  Mana per enemy killed","(2030)","Attack","https://poe2db.tw/us/Attacks","","(2030)","Culling Strike","https://poe2db.tw/us/Culling_Strike","24 Str","—","","","","—","","","","","","","","24 Dex"
"https://poe2db.tw/us/Valakos_Vice","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/ValakosVice.webp","Valako's Vice","Plate Gauntlets","Requires:  , ,","Level 45","% increased  and","(50100)","—","% increased  Speed","(510)","—","Armour","https://poe2db.tw/us/Armour","to","Evasion","https://poe2db.tw/us/Evasion","to","+(2030)","Attack","https://poe2db.tw/us/Attacks","% to","+(2030)","Strength","https://poe2db.tw/us/Strength","32 Str","—","Dexterity","https://poe2db.tw/us/Dexterity","+(3050)","—","Lightning Resistance","https://poe2db.tw/us/Resistances","Fire","https://poe2db.tw/us/Fire_Damage","Converted","https://poe2db.tw/us/Damage_Conversion","","32 Dex"
"https://poe2db.tw/us/Aerisvanes_Wings","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/AerisvanesWings.webp","Aerisvane's Wings","Burnished Gauntlets","Requires:  , ,","Level 52","% increased  and","(5070)","—","% increased  Speed","(510)","—","Armour","https://poe2db.tw/us/Armour","to","Evasion","https://poe2db.tw/us/Evasion","","+(2030)","Attack","https://poe2db.tw/us/Attacks","","","Intelligence","https://poe2db.tw/us/Intelligence","36 Str","—","Decimating Strike","https://poe2db.tw/us/Decimating_Strike","","","","","","","","","","36 Dex"
"https://poe2db.tw/us/Death_Articulated","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/DeathArticulated.webp","Death Articulated","Ornate Gauntlets","Requires:  , ,","Level 65","% increased  and","(100150)","—","% increased  Speed","(510)","—","Armour","https://poe2db.tw/us/Armour","% to","Evasion","https://poe2db.tw/us/Evasion","% of maximum Life per second","+(1723)","Attack","https://poe2db.tw/us/Attacks","Regenerate   per second","5","Chaos Resistance","https://poe2db.tw/us/Resistances","44 Str","—","Lose","https://poe2db.tw/us/Life_Loss","5","","Rage","https://poe2db.tw/us/Rage","Rage","https://poe2db.tw/us/Rage","","","","44 Dex"
"https://poe2db.tw/us/Gravebind","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Gravebind.webp","Gravebind","Rope Cuffs","Requires:  , ,","Level 5","% increased  and","(4060)","—","% increased  foundYour other Modifiers to  found do not apply","20","—","Armour","https://poe2db.tw/us/Armour","% to","Energy Shield","https://poe2db.tw/us/Energy_Shield","Gain  Life per enemy killed","+(1015)","Rarity of Items","https://poe2db.tw/us/Item_Rarity","Gain  Mana per enemy killed","(710)","Rarity of Items","https://poe2db.tw/us/Item_Rarity","6 Str","—","Cold Resistance","https://poe2db.tw/us/Resistances","(46)","—","Presence","https://poe2db.tw/us/Presence","","","","","","6 Int"
"https://poe2db.tw/us/Shackles_of_the_Wretched","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/ShacklesOfTheWretched.webp","Shackles of the Wretched","Aged Cuffs","Requires:  , ,","Level 16","% increased  and","(3050)","—","You cannot be  for  seconds after being","6","","Armour","https://poe2db.tw/us/Armour","You cannot be  for  seconds after being","Energy Shield","https://poe2db.tw/us/Energy_Shield","You cannot be  for  seconds after being","6","Chilled","https://poe2db.tw/us/Chill","You cannot be  for  seconds after being","6","Chilled","https://poe2db.tw/us/Chill","13 Str","","Frozen","https://poe2db.tw/us/Frozen","6","","Frozen","https://poe2db.tw/us/Frozen","Ignited","https://poe2db.tw/us/Ignite","Ignited","https://poe2db.tw/us/Ignite","","13 Int"
"https://poe2db.tw/us/Blueflame_Bracers","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/SunConstrictor.webp","Blueflame Bracers","Goldcast Cuffs","Requires:  , ,","Level 33","to maximum","+20","—","to","+(1020)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","% to","Intelligence","https://poe2db.tw/us/Intelligence","% to","+(515)","Fire Resistance","https://poe2db.tw/us/Resistances","% of  Damage  to  Damage","+(515)","Cold Resistance","https://poe2db.tw/us/Resistances","24 Str","—","Fire","https://poe2db.tw/us/Fire_Damage","100","","Converted","https://poe2db.tw/us/Damage_Conversion","Cold","https://poe2db.tw/us/Cold_Damage","","","","24 Int"
"https://poe2db.tw/us/The_Prisoners_Manacles","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/PrisonersManacles.webp","The Prisoner's Manacles","Kalguuran Cuffs","Requires:  , ,","Level 45","% increased  and","(200300)","—","to maximum Life","+100","—","Armour","https://poe2db.tw/us/Armour","% increased  Requirements","Energy Shield","https://poe2db.tw/us/Energy_Shield","% to","100","Attribute","https://poe2db.tw/us/Attributes","Life Regeneration per second","+(2040)","Lightning Resistance","https://poe2db.tw/us/Resistances","","—","Debuffs","https://poe2db.tw/us/Debuffs","(1530)","—","Slow Magnitude","https://poe2db.tw/us/Slow_Magnitude_Modifier","Immobilise","https://poe2db.tw/us/Immobilised","","","",""
"https://poe2db.tw/us/Plaguefinger","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Plaguefinger.webp","Plaguefinger","Gauze Wraps","Requires:  , ,","Level 4","% increased  and","(3050)","—","% increased  Speed","(46)","—","Evasion","https://poe2db.tw/us/Evasion","Cannot inflict","Energy Shield","https://poe2db.tw/us/Energy_Shield","% chance to  on","(2030)","Attack","https://poe2db.tw/us/Attacks","from   to  Magnitude","","Elemental Ailments","https://poe2db.tw/us/Elemental_Ailments","6 Dex","—","Poison","https://poe2db.tw/us/Poison","","","Hit","https://poe2db.tw/us/Hit_Damage","All Damage","https://poe2db.tw/us/Damage_Types","Hits","https://poe2db.tw/us/Hit_Damage","","6 Int"
"https://poe2db.tw/us/Killjoy","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Killjoy.webp","Killjoy","Linen Wraps","Requires:  , ,","Level 16","% increased  and","(3060)","—","to maximum Life","+(3050)","—","Evasion","https://poe2db.tw/us/Evasion","% increased","Energy Shield","https://poe2db.tw/us/Energy_Shield","do not recover Life","(2030)","Critical Damage Bonus","https://poe2db.tw/us/Critical_Damage_Bonus","On-Kill Effects happen twice","","Flasks","https://poe2db.tw/us/Flasks","13 Dex","—","","","","","","","","","","","","13 Int"
"https://poe2db.tw/us/Hand_of_Wisdom_and_Action","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/HandOfWisdomAndAction.webp","Hand of Wisdom and Action","Spiral Wraps","Requires:  , ,","Level 33","to","+(1525)","—","to","+(1525)","—","Dexterity","https://poe2db.tw/us/Dexterity","% increased  Speed per 20","Intelligence","https://poe2db.tw/us/Intelligence","Adds  to  Lightning Damage to  per 20","1","Attack","https://poe2db.tw/us/Attacks","","1","Dexterity","https://poe2db.tw/us/Dexterity","24 Dex","","Attacks","https://poe2db.tw/us/Attacks","10","","Intelligence","https://poe2db.tw/us/Intelligence","","","","","","24 Int"
"https://poe2db.tw/us/Essentia_Sanguis","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/EssentiaSanguis.webp","Essentia Sanguis","Furtive Wraps","Requires:  , ,","Level 52","% increased  and","(5070)","—","Adds  to   damage to","1","—","Evasion","https://poe2db.tw/us/Evasion","to","Energy Shield","https://poe2db.tw/us/Energy_Shield","% to","(3050)","Lightning","https://poe2db.tw/us/Lightning_Damage","is  to","+(1525)","Attacks","https://poe2db.tw/us/Attacks","36 Dex","—","Intelligence","https://poe2db.tw/us/Intelligence","+(2535)","—","Lightning Resistance","https://poe2db.tw/us/Resistances","Life Leech","https://poe2db.tw/us/Life_Leech","Converted","https://poe2db.tw/us/Stat_Conversion","","36 Int"
"https://poe2db.tw/us/Thunderfist","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Gloves/Uniques/Thunderfist.webp","Thunderfist","Utility Wraps","Requires:  , ,","Level 65","% increased  and","(1111)","—","% increased  Speed","(111)","—","Evasion","https://poe2db.tw/us/Evasion","% to","Energy Shield","https://poe2db.tw/us/Energy_Shield","Adds  to  Lightning Damage to Unarmed  Hits","+(133)","Attack","https://poe2db.tw/us/Attacks","% to Unarmed    Chance","1","Lightning Resistance","https://poe2db.tw/us/Resistances","44 Dex","—","Melee","https://poe2db.tw/us/Melee","(77111)","—","Melee","https://poe2db.tw/us/Melee","Attack","https://poe2db.tw/us/Attacks","Critical Hit","https://poe2db.tw/us/Critical_Hits","Grants Skill: Level 15","44 Int"
"https://poe2db.tw/us/Legionstride","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Legionstride.webp","Legionstride","Rough Greaves","Requires:","Level 1","to","+(5070)","—","to","+(5070)","—","Armour","https://poe2db.tw/us/Armour","% to  chance","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","damage taken from","+10","Block","https://poe2db.tw/us/Block","","-10","Physical","https://poe2db.tw/us/Physical_Damage","","","Projectile","https://poe2db.tw/us/Projectile","","","Attacks","https://poe2db.tw/us/Attacks","","","","","",""
"https://poe2db.tw/us/Corpsewade","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Corpsewade.webp","Corpsewade","Iron Greaves","Requires:  ,","Level 11","% increased Movement Speed","10","—","% increased","(3050)","—","Armour","https://poe2db.tw/us/Armour","to","Strength","https://poe2db.tw/us/Strength","every 1.2 metres travelled","+(510)","Trigger","https://poe2db.tw/us/Triggered_Skills","","","","","17 Str","","","","","","","","","","","","Grants Skill: Level 4",""
"https://poe2db.tw/us/The_Infinite_Pursuit","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/TheInfinitePursuit.webp","The Infinite Pursuit","Bronze Greaves","Requires:  ,","Level 16","% increased Movement Speed","10","—","% increased","(100150)","—","Armour","https://poe2db.tw/us/Armour","to maximum Life","Ailments","https://poe2db.tw/us/Ailments","% increased Chance to be afflicted by  when","+(80100)","Hit","https://poe2db.tw/us/Hit_Damage","% increased Movement Speed while affected by an","(80100)","Ailment","https://poe2db.tw/us/Ailments","23 Str","—","","","25","","","","","","","","",""
"https://poe2db.tw/us/Trampletoe","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Trampletoe.webp","Trampletoe","Trimmed Greaves","Requires:  ,","Level 27","% increased Movement Speed","15","—","% increased","(50100)","","Armour","https://poe2db.tw/us/Armour","% increased  Requirements","Attribute","https://poe2db.tw/us/Attributes","Deal % of  damage to enemies within 2 metres of the enemy killed","50","Overkill","https://poe2db.tw/us/Overkill","","30","","","","","","","","","","","","","","","",""
"https://poe2db.tw/us/Birth_of_Fury","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/BirthOfFury.webp","Birth of Fury","Stone Greaves","Requires:  ,","Level 33","% increased Movement Speed","20","—","to maximum Life","+(4060)","—","Fire Resistance","https://poe2db.tw/us/Resistances","% to","Ignited Ground","https://poe2db.tw/us/Ignited_Ground","Drop  while moving, which lasts 8 seconds and  as though dealing  Damage equal to % of your maximum Life","+(2030)","Ignites","https://poe2db.tw/us/Ignite","","10","Fire","https://poe2db.tw/us/Fire_Damage","45 Str","","","","","","","","","","","","",""
"https://poe2db.tw/us/Briarpatch","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Briarpatch.webp","Briarpatch","Laced Boots","Requires:  ,","Level 11","% increased Movement Speed","(1020)","—","to maximum Life","+(4060)","—","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","to","Critical Hit","https://poe2db.tw/us/Critical_Hits","% to Thorns  Chance","+(6080)","Physical","https://poe2db.tw/us/Physical_Damage","to    damage","+25","Thorns","https://poe2db.tw/us/Thorns","17 Dex","—","","","(1015)","—","","","","","","","",""
"https://poe2db.tw/us/Gamblesprint","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Gamblesprint.webp","Gamblesprint","Embossed Boots","Requires:  ,","Level 16","% increased  Rating","(100140)","—","% increased  found","(1015)","—","Evasion","https://poe2db.tw/us/Evasion","to","Rarity of Items","https://poe2db.tw/us/Item_Rarity","% to","+(1015)","Dexterity","https://poe2db.tw/us/Dexterity","Gain 0% to % increased Movement Speed at random when , until  again","+(1525)","Lightning Resistance","https://poe2db.tw/us/Resistances","23 Dex","—","Hit","https://poe2db.tw/us/Hit_Damage","40","—","Hit","https://poe2db.tw/us/Hit_Damage","","","","","",""
"https://poe2db.tw/us/Bushwhack","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Bushwack.webp","Bushwhack","Lizardscale Boots","Requires:  ,","Level 33","% increased Movement Speed","(1525)","—","% increased  Rating","(5080)","—","Evasion","https://poe2db.tw/us/Evasion","to","Dexterity","https://poe2db.tw/us/Dexterity","Damage is","+(1020)","Physical","https://poe2db.tw/us/Physical_Damage","","","Pinning","https://poe2db.tw/us/Pinned","45 Dex","—","","","","","","","","","","","",""
"https://poe2db.tw/us/Luminous_Pace","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/BatedPace.webp","Luminous Pace","Straw Sandals","Requires:","Level 1","% increased Movement Speed","10","—","to maximum","+(2030)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","Intelligence","https://poe2db.tw/us/Intelligence","% reduced","+(510)","Energy Shield Recharge Rate","https://poe2db.tw/us/Energy_Shield_Recharge_Rate","%","(2030)","faster start of Energy Shield Recharge","https://poe2db.tw/us/Faster_Start_of_Energy_Shield_Recharge","","—","","","100","","","","","","","","",""
"https://poe2db.tw/us/Wanderlust","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Wanderlust.webp","Wanderlust","Wrapped Sandals","Requires:  ,","Level 11","% increased Movement Speed","20","—","to maximum","+(1020)","","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","Dexterity","https://poe2db.tw/us/Dexterity","Your speed is unaffected by","+5","Slows","https://poe2db.tw/us/Slow","","","","","17 Int","","","","","","","","","","","","",""
"https://poe2db.tw/us/Bones_of_Ullr","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/BonesOfUllr.webp","Bones of Ullr","Lattice Sandals","Requires:  ,","Level 16","% increased Movement Speed","(515)","—","% increased","(4060)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to maximum Life","Reservation","https://poe2db.tw/us/Reservation","to maximum Mana","+(2040)","Efficiency","https://poe2db.tw/us/Efficiency","% increased   of Skills which create Undead","+(2040)","Minions","https://poe2db.tw/us/Minions","23 Int","—","","","(2030)","—","","","","","","","",""
"https://poe2db.tw/us/Wondertrap","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Wondertrap.webp","Wondertrap","Silk Slippers","Requires:  ,","Level 27","% increased Movement Speed","(1020)","—","to maximum","+(3050)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","Strength","https://poe2db.tw/us/Strength","to","+(1020)","Dexterity","https://poe2db.tw/us/Dexterity","to","+(1020)","Intelligence","https://poe2db.tw/us/Intelligence","38 Int","—","Rarity","https://poe2db.tw/us/Item_Rarity","+(1020)","—","Low Life","https://poe2db.tw/us/Low_Life","","","","","",""
"https://poe2db.tw/us/Windscream","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Windscream.webp","Windscream","Feathered Sandals","Requires:  ,","Level 33","% increased Movement Speed","(1020)","—","% increased","(50100)","—","Energy Shield","https://poe2db.tw/us/Energy_Shield","to","Intelligence","https://poe2db.tw/us/Intelligence","Skills have % increased Cast Speed","+(1020)","Curse","https://poe2db.tw/us/Curses","have no Activation Delay","(1020)","Curses","https://poe2db.tw/us/Curses","45 Int","—","","","","—","","","","","","","",""
"https://poe2db.tw/us/The_Knight-errant","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/KnightErrant.webp","The Knight-errant","Mail Sabatons","Requires:  , ,","Level 6","% increased Movement Speed","10","—","% increased  and","(3050)","—","Armour","https://poe2db.tw/us/Armour","to","Evasion","https://poe2db.tw/us/Evasion","to","+(3050)","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","","+(3050)","Ailment Threshold","https://poe2db.tw/us/Elemental_Ailment_Threshold","7 Str","—","Iron Reflexes","https://poe2db.tw/us/Iron_Reflexes","","","","","","","","","","7 Dex"
"https://poe2db.tw/us/Darkray_Vectors","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/DarkrayVectors.webp","Darkray Vectors","Braced Sabatons","Requires:  , ,","Level 16","% increased  and","(50100)","—","% to","+(2030)","—","Armour","https://poe2db.tw/us/Armour","% reduced","Evasion","https://poe2db.tw/us/Evasion","% increased Movement Speed per","25","Lightning Resistance","https://poe2db.tw/us/Resistances","to Maximum","5","Light Radius","https://poe2db.tw/us/Light_Radius","14 Str","","Frenzy Charge","https://poe2db.tw/us/Charges","+1","","Frenzy Charges","https://poe2db.tw/us/Charges","","","","","","14 Dex"
"https://poe2db.tw/us/Oberns_Bastion","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/ObernsBastion.webp","Obern's Bastion","Stacked Sabatons","Requires:  , ,","Level 33","% increased  and","(150200)","—","Life Regeneration per second","(2025)","—","Armour","https://poe2db.tw/us/Armour","% increased","Evasion","https://poe2db.tw/us/Evasion","% reduced  Duration on you","200","Stun Recovery","https://poe2db.tw/us/Stun_Recovery","% reduced  Duration on you","(3050)","Chill","https://poe2db.tw/us/Chill","26 Str","—","Freeze","https://poe2db.tw/us/Freeze","(3050)","—","Shock","https://poe2db.tw/us/Shock","","","","","","26 Dex"
"https://poe2db.tw/us/Shankgonne","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/Shankgonne.webp","Shankgonne","Covered Sabatons","Requires:  , ,","Level 45","% increased  and","(80100)","—","% increased  found","(1020)","—","Armour","https://poe2db.tw/us/Armour","% to","Evasion","https://poe2db.tw/us/Evasion","Gain  equal to % of","+(1525)","Rarity of Items","https://poe2db.tw/us/Item_Rarity","to","20","Fire Resistance","https://poe2db.tw/us/Resistances","34 Str","—","Deflection Rating","https://poe2db.tw/us/Deflect","+(200300)","—","Armour","https://poe2db.tw/us/Armour","Stun Threshold","https://poe2db.tw/us/Player_Stun_Threshold","","","Grants Skill: Level 11","34 Dex"
"https://poe2db.tw/us/Wake_of_Destruction","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/WakeOfDestruction.webp","Wake of Destruction","Secured Leggings","Requires:  , ,","Level 16","% increased Movement Speed","10","—","% increased  and","(3060)","—","Armour","https://poe2db.tw/us/Armour","Adds  to   damage to","Energy Shield","https://poe2db.tw/us/Energy_Shield","Drop  while moving, lasting 8 seconds","1","Lightning","https://poe2db.tw/us/Lightning_Damage","","(3050)","Attacks","https://poe2db.tw/us/Attacks","14 Str","","Shocked Ground","https://poe2db.tw/us/Shocked_Ground","","","","","","","","","","14 Int"
"https://poe2db.tw/us/Decree_of_Flight","https://cdn.poe2db.tw/image/Art/2DItems/Armours/Boots/Uniques/BoundlessAuthority.webp","Decree of Flight","Ancient Leggings","Requires:  , ,","Level 65","% increased Movement Speed","30","—","% increased  and","(150200)","—","Armour","https://poe2db.tw/us/Armour","% faster Dodge Roll","Energy Shield","https://poe2db.tw/us/Energy_Shield","Gain  equal to % of missing  for 4 seconds when you Dodge Roll","(2030)","Guard","https://poe2db.tw/us/Guard","Maximum amount of  is based on maximum  instead","(1020)","Energy Shield","https://poe2db.tw/us/Energy_Shield","56 Str","—","Guard","https://poe2db.tw/us/Guard","","","Energy Shield","https://poe2db.tw/us/Energy_Shield","","","","","","56 Int"
